ID,position_1,position_2,position_3,amplitude,sigma,labels,snpA_ID,snpA_positions_1,snpA_positions_2,snpA_positions_3,snpA_amplitude,snpA_sigma,snpB_ID,snpB_positions_1,snpB_positions_2,snpB_positions_3,snpB_amplitude,snpB_sigma,cellID
94,312.574331821568,183.133668008851,0.538461538461538,0.00357911547896137,0.925033359735678,ALLELE 1,308,313.315516062439,183.994156806346,0.538461538461538,0.00268577069776181,0.984826468505825,0,0,0,0,0,0,1
95,275.5251317691,132.582580311749,0.538461538461538,0.00402794974263278,1.02412021894451,ALLELE 1,397,276.512578038005,133.471018226397,0.538461538461538,0.00427967076897286,1.00852541015089,0,0,0,0,0,0,1
96,359.966982243942,243.713604377473,0.807692307692308,0.00333764229484724,0.965824234648634,undetec,0,0,0,0,0,0,0,0,0,0,0,0,1
97,325.998184270053,200.037884531876,0.538461538461538,0.00367654256681799,0.934914521156085,ALLELE 2,0,0,0,0,0,0,465,327.407939923137,200.596845566968,0.538461538461538,0.00528482377402445,1.05497482110019,1
98,371.474541834611,222.486511140148,0.538461538461538,0.00408018248107577,0.989091651389845,ALLELE 2,0,0,0,0,0,0,475,372.730417987842,222.975215952597,0.538461538461538,0.00553905925556289,1.04298756041717,1
99,322.597486803152,235.300780243486,0.538461538461538,0.0036865883670161,0.982921661234003,3-color,43,323.526970632331,236.01394713058,0.538461538461538,0.00188166808802286,1.06451608175928,438,324.497467231041,235.579088006244,0.403846153846154,0.00325356688139102,1.27872149320886,1
100,321.236849130191,244.84388995963,1.07692307692308,0.00322778467147863,1.03379648625457,ALLELE 2,0,0,0,0,0,0,377,322.75499535776,245.478050108998,1.07692307692308,0.0028875754491788,1.14846157646314,1
101,320.009999985467,199.287866122676,0.673076923076923,0.00386605407259685,1.57656530259285,ALLELE 2,0,0,0,0,0,0,471,320.838471974448,199.202138918978,0.538461538461538,0.00528811082402859,1.29295453750552,1
102,289.786463119638,98.040710101918,0.538461538461538,0.00328619706534716,1.01408934279345,ALLELE 1,400,290.536974743107,98.9946671350014,0.538461538461538,0.00399160973083361,1.05158736965826,0,0,0,0,0,0,1
103,320.432146110146,210.086335174857,0.538461538461538,0.0040626628160333,0.961354834075829,ALLELE 2,0,0,0,0,0,0,420,321.762227107854,210.515202258571,0.538461538461538,0.00337854554991364,1.22206819151225,1
104,291.533446720039,241.130110242573,1.07692307692308,0.00369707378913369,0.915675186115643,ALLELE 2,0,0,0,0,0,0,478,292.937419204008,241.54602974241,1.07692307692308,0.00675977162005648,1.04011368398472,1
105,421.130341623375,268.498861756352,0.673076923076923,0.00366684315594888,1.71466980963794,3-color,399,421.77714899127,269.285929203512,0.673076923076923,0.00423656559214475,1.52887608180723,480,421.783534289268,268.770288599786,0.673076923076923,0.0087093017840621,1.74209581936273,1
